STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,ELEVATION,Elevation,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2012,,914934,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2012.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2013,,916364,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2013.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2014,,917601,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2014.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2015,,918594,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2015.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2016,,919176,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2016.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2017,,918778,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2017.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2018,,917190,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2018.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2019,,914903,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2019.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2020,,914977,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2020.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,FJ,Fiji,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2021,,916724,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2021.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2010,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2011,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2012,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2013,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2014,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2015,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2016,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2017,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2018,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2019,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2020,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2021,,63,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2022,,63,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2023,,63,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WF,Wallis and Futuna,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2024,,63,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2010,,1129,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2011,,1161,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2012,,1174,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2013,,1171,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2014,,1166,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2015,,1160,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2016,,1153,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2017,,1134,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2018,,1104,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2019,,1073,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2020,,1040,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2021,,1010,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2022,,979,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2023,,946,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,CK,Cook Islands,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,5M,0-5 meters above sea level,2024,,913,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2010,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2011,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2012,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2013,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2014,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,SB,Solomon Islands,LECZPOPRF,Population in low elevation coastal zone in relative frequency,20M,0-20 meters above sea level,2015,,55,,PERCENT,percent,,,E,Estimated value,,,This data was estimated based on population census of year 2023,
